"Member"	"ID"	"Name"	"Desc"	"4"	"5"	"6"	"7"	"8"	"9"	"10"
"0x2302 'Pred\Pred.ShedSel'"	"0x1101"	"TSP_1*TSP_2*TSP_3"	"TSP_1*TSP_2*TSP_3"	"TSP_1*TSP_2*TSP_3"	"TSP_1*TSP_2*TSP_3"	"TSP_1*TSP_2*TSP_3"	"TSP_1*TSP_2*TSP_3"	"TSP_1*TSP_2*TSP_3"	"TSP_1*TSP_2*TSP_3"	
"0x2300 'Pred\Pred.SpTRPrt'"	"0x1100"	"SpTRPrt"	"SpTRPrt"	"SpTRPrt"	"SpTRPrt"	"SpTRPrt"	"SpTRPrt"	"SpTRPrt"	"SpTRPrt"	
"0x2300 'Pred\Pred.SpTRPrt'"	"0x010D"	"Pred.SpTRPrt"	"Pred.SpTRPrt"	"Pred.SpTRPrt"	"Pred.SpTRPrt"	"Pred.SpTRPrt"	"Pred.SpTRPrt"	"Pred.SpTRPrt"	"Pred.SpTRPrt"	
"0x2300 'Pred\Pred.SpTRPrt'"	"0x1102"	"°C"	"°C"	"°C"	"°C"	"°C"	"°C"	"°C"	"°C"	
"0x2300 'Pred\Pred.SpTREco'"	"0x1100"	"SpTREco"	"SpTREco"	"SpTREco"	"SpTREco"	"SpTREco"	"SpTREco"	"SpTREco"	"SpTREco"	
"0x2300 'Pred\Pred.SpTREco'"	"0x010D"	"Pred.SpTREco"	"Pred.SpTREco"	"Pred.SpTREco"	"Pred.SpTREco"	"Pred.SpTREco"	"Pred.SpTREco"	"Pred.SpTREco"	"Pred.SpTREco"	
"0x2300 'Pred\Pred.SpTREco'"	"0x1102"	"°C"	"°C"	"°C"	"°C"	"°C"	"°C"	"°C"	"°C"	
"0x2300 'Pred\Pred.SpTRCmf'"	"0x1100"	"SpTRCmf"	"SpTRCmf"	"SpTRCmf"	"SpTRCmf"	"SpTRCmf"	"SpTRCmf"	"SpTRCmf"	"SpTRCmf"	
"0x2300 'Pred\Pred.SpTRCmf'"	"0x010D"	"Pred.SpTRCmf"	"Pred.SpTRCmf"	"Pred.SpTRCmf"	"Pred.SpTRCmf"	"Pred.SpTRCmf"	"Pred.SpTRCmf"	"Pred.SpTRCmf"	"Pred.SpTRCmf"	
"0x2300 'Pred\Pred.SpTRCmf'"	"0x1102"	"°C"	"°C"	"°C"	"°C"	"°C"	"°C"	"°C"	"°C"	
"0x2202 'Pred\Pred.PltMod'"	"0x1100"	"PltMod"	"PltMod"	"PltMod"	"PltMod"	"PltMod"	"PltMod"	"PltMod"	"PltMod"	
"0x2202 'Pred\Pred.PltMod'"	"0x010D"	"Pred.PltMod"	"Pred.PltMod"	"Pred.PltMod"	"Pred.PltMod"	"Pred.PltMod"	"Pred.PltMod"	"Pred.PltMod"	"Pred.PltMod"	
"0x2202 'Pred\Pred.PltMod'"	"0x1101"	"Auto*Off*Ctl*Flt"	"Auto*Off*Ctl*Flt"	"Auto*Off*Ctl*Flt"	"Auto*Off*Ctl*Flt"	"Auto*Off*Ctl*Flt"	"Auto*Off*Ctl*Flt"	"Auto*Off*Ctl*Flt"	"Auto*Off*Ctl*Flt"	
"0x2300 'Pred\SpPWMPT'"	"0x1100"	"SpPWMPT"	"SpPWMPT"	"SpPWMPT"	"SpPWMPT"	"SpPWMPT"	"SpPWMPT"	"SpPWMPT"	"SpPWMPT"	
"0x2300 'Pred\SpPWMPT'"	"0x010D"	"SpPWMPT"	"SpPWMPT"	"SpPWMPT"	"SpPWMPT"	"SpPWMPT"	"SpPWMPT"	"SpPWMPT"	"SpPWMPT"	
"0x2300 'Pred\SpPWMPT'"	"0x1102"	"s"	"s"	"s"	"s"	"s"	"s"	"s"	"s"	
"0x2308 'Pred\HeatCtl'"	"0x1100"	"HeatCtl"	"HeatCtl"	"HeatCtl"	"HeatCtl"	"HeatCtl"	"HeatCtl"	"HeatCtl"	"HeatCtl"	
"0x2308 'Pred\HeatCtl'"	"0x010D"	"HeatCtl"	"HeatCtl"	"HeatCtl"	"HeatCtl"	"HeatCtl"	"HeatCtl"	"HeatCtl"	"HeatCtl"	
"0x2202 'Pred\HeatCtl.AggrMod'"	"0x1100"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	
"0x2202 'Pred\HeatCtl.AggrMod'"	"0x010D"	"HeatCtl.AggrMod"	"HeatCtl.AggrMod"	"HeatCtl.AggrMod"	"HeatCtl.AggrMod"	"HeatCtl.AggrMod"	"HeatCtl.AggrMod"	"HeatCtl.AggrMod"	"HeatCtl.AggrMod"	
"0x2202 'Pred\HeatCtl.AggrMod'"	"0x1101"	"Auto*Off*On*Dmd*Loop*Low*High*Swi*Last*LoopDmd"	"Auto*Off*On*Dmd*Loop*Low*High*Swi*Last*LoopDmd"	"Auto*Off*On*Dmd*Loop*Low*High*Swi*Last*LoopDmd"	"Auto*Off*On*Dmd*Loop*Low*High*Swi*Last*LoopDmd"	"Auto*Off*On*Dmd*Loop*Low*High*Swi*Last*LoopDmd"	"Auto*Off*On*Dmd*Loop*Low*High*Swi*Last*LoopDmd"	"Auto*Off*On*Dmd*Loop*Low*High*Swi*Last*LoopDmd"	"Auto*Off*On*Dmd*Loop*Low*High*Swi*Last*LoopDmd"	
"0x2300 'Pred\HeatCtl.Low'"	"0x1100"	"Low"	"Low"	"Low"	"Low"	"Low"	"Low"	"Low"	"Low"	
"0x2300 'Pred\HeatCtl.Low'"	"0x010D"	"HeatCtl.Low"	"HeatCtl.Low"	"HeatCtl.Low"	"HeatCtl.Low"	"HeatCtl.Low"	"HeatCtl.Low"	"HeatCtl.Low"	"HeatCtl.Low"	
"0x2300 'Pred\HeatCtl.Low'"	"0x1102"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2300 'Pred\HeatCtl.High'"	"0x1100"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	
"0x2300 'Pred\HeatCtl.High'"	"0x010D"	"HeatCtl.High"	"HeatCtl.High"	"HeatCtl.High"	"HeatCtl.High"	"HeatCtl.High"	"HeatCtl.High"	"HeatCtl.High"	"HeatCtl.High"	
"0x2300 'Pred\HeatCtl.High'"	"0x1102"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2300 'Pred\HeatCtl.TiDly'"	"0x1100"	"TiDly"	"TiDly"	"TiDly"	"TiDly"	"TiDly"	"TiDly"	"TiDly"	"TiDly"	
"0x2300 'Pred\HeatCtl.TiDly'"	"0x010D"	"HeatCtl.TiDly"	"HeatCtl.TiDly"	"HeatCtl.TiDly"	"HeatCtl.TiDly"	"HeatCtl.TiDly"	"HeatCtl.TiDly"	"HeatCtl.TiDly"	"HeatCtl.TiDly"	
"0x2300 'Pred\HeatCtl.TiDly'"	"0x1102"	"s"	"s"	"s"	"s"	"s"	"s"	"s"	"s"	
"0x2300 'Pred\HeatCtl.SwiOn'"	"0x1100"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	
"0x2300 'Pred\HeatCtl.SwiOn'"	"0x010D"	"HeatCtl.SwiOn"	"HeatCtl.SwiOn"	"HeatCtl.SwiOn"	"HeatCtl.SwiOn"	"HeatCtl.SwiOn"	"HeatCtl.SwiOn"	"HeatCtl.SwiOn"	"HeatCtl.SwiOn"	
"0x2300 'Pred\HeatCtl.SwiOn'"	"0x1102"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2300 'Pred\HeatCtl.SwiOff'"	"0x1100"	"SwiOff"	"SwiOff"	"SwiOff"	"SwiOff"	"SwiOff"	"SwiOff"	"SwiOff"	"SwiOff"	
"0x2300 'Pred\HeatCtl.SwiOff'"	"0x010D"	"HeatCtl.SwiOff"	"HeatCtl.SwiOff"	"HeatCtl.SwiOff"	"HeatCtl.SwiOff"	"HeatCtl.SwiOff"	"HeatCtl.SwiOff"	"HeatCtl.SwiOff"	"HeatCtl.SwiOff"	
"0x2300 'Pred\HeatCtl.SwiOff'"	"0x1102"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2305 'Pred\HeatCtl.Ctl'"	"0x1100"	"Ctl"	"Ctl"	"Ctl"	"Ctl"	"Ctl"	"Ctl"	"Ctl"	"Ctl"	
"0x2305 'Pred\HeatCtl.Ctl'"	"0x010D"	"HeatCtl.Ctl"	"HeatCtl.Ctl"	"HeatCtl.Ctl"	"HeatCtl.Ctl"	"HeatCtl.Ctl"	"HeatCtl.Ctl"	"HeatCtl.Ctl"	"HeatCtl.Ctl"	
"0x2305 'Pred\HeatCtl.Ctl'"	"0x1102"	"°C"	"°C"	"°C"	"°C"	"°C"	"°C"	"°C"	"°C"	
"0x2305 'Pred\HeatCtl.Ctl'"	"0x1200"	"GESP*OG*UG*REG*Y-NV*UDEF"	"GESP*OG*UG*REG*Y-NV*UDEF"	"GESP*OG*UG*REG*Y-NV*UDEF"	"GESP*OG*UG*REG*Y-NV*UDEF"	"GESP*OG*UG*REG*Y-NV*UDEF"	"GESP*OG*UG*REG*Y-NV*UDEF"	"GESP*OG*UG*REG*Y-NV*UDEF"	"GESP*OG*UG*REG*Y-NV*UDEF"	
"0x2300 'Pred\Pred.SpAQPrt1'"	"0x1100"	"SpAQPrt1"	"SpAQPrt1"	"SpAQPrt1"	"SpAQPrt1"	"SpAQPrt1"	"SpAQPrt1"	"SpAQPrt1"	"SpAQPrt1"	
"0x2300 'Pred\Pred.SpAQPrt1'"	"0x010D"	"Pred.SpAQPrt1"	"Pred.SpAQPrt1"	"Pred.SpAQPrt1"	"Pred.SpAQPrt1"	"Pred.SpAQPrt1"	"Pred.SpAQPrt1"	"Pred.SpAQPrt1"	"Pred.SpAQPrt1"	
"0x2300 'Pred\Pred.SpAQPrt1'"	"0x1102"	"ppm"	"ppm"	"ppm"	"ppm"	"ppm"	"ppm"	"ppm"	"ppm"	
"0x2300 'Pred\Pred.SpAQEco1'"	"0x1100"	"SpAQEco1"	"SpAQEco1"	"SpAQEco1"	"SpAQEco1"	"SpAQEco1"	"SpAQEco1"	"SpAQEco1"	"SpAQEco1"	
"0x2300 'Pred\Pred.SpAQEco1'"	"0x010D"	"Pred.SpAQEco1"	"Pred.SpAQEco1"	"Pred.SpAQEco1"	"Pred.SpAQEco1"	"Pred.SpAQEco1"	"Pred.SpAQEco1"	"Pred.SpAQEco1"	"Pred.SpAQEco1"	
"0x2300 'Pred\Pred.SpAQEco1'"	"0x1102"	"ppm"	"ppm"	"ppm"	"ppm"	"ppm"	"ppm"	"ppm"	"ppm"	
"0x2300 'Pred\Pred.SpAQCmf1'"	"0x1100"	"SpAQCmf1"	"SpAQCmf1"	"SpAQCmf1"	"SpAQCmf1"	"SpAQCmf1"	"SpAQCmf1"	"SpAQCmf1"	"SpAQCmf1"	
"0x2300 'Pred\Pred.SpAQCmf1'"	"0x010D"	"Pred.SpAQCmf1"	"Pred.SpAQCmf1"	"Pred.SpAQCmf1"	"Pred.SpAQCmf1"	"Pred.SpAQCmf1"	"Pred.SpAQCmf1"	"Pred.SpAQCmf1"	"Pred.SpAQCmf1"	
"0x2300 'Pred\Pred.SpAQCmf1'"	"0x1102"	"ppm"	"ppm"	"ppm"	"ppm"	"ppm"	"ppm"	"ppm"	"ppm"	
"0x2308 'Pred\AirQCntrl'"	"0x1100"	"AirQCntrl"	"AirQCntrl"	"AirQCntrl"	"AirQCntrl"	"AirQCntrl"	"AirQCntrl"	"AirQCntrl"	"AirQCntrl"	
"0x2308 'Pred\AirQCntrl'"	"0x010D"	"AirQCntrl"	"AirQCntrl"	"AirQCntrl"	"AirQCntrl"	"AirQCntrl"	"AirQCntrl"	"AirQCntrl"	"AirQCntrl"	
"0x2202 'Pred\AirQCntrl.AggrMod'"	"0x1100"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	
"0x2202 'Pred\AirQCntrl.AggrMod'"	"0x010D"	"AirQCntrl.AggrMod"	"AirQCntrl.AggrMod"	"AirQCntrl.AggrMod"	"AirQCntrl.AggrMod"	"AirQCntrl.AggrMod"	"AirQCntrl.AggrMod"	"AirQCntrl.AggrMod"	"AirQCntrl.AggrMod"	
"0x2202 'Pred\AirQCntrl.AggrMod'"	"0x1101"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	
"0x2300 'Pred\AirQCntrl.SwiOn'"	"0x1100"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	
"0x2300 'Pred\AirQCntrl.SwiOn'"	"0x010D"	"AirQCntrl.SwiOn"	"AirQCntrl.SwiOn"	"AirQCntrl.SwiOn"	"AirQCntrl.SwiOn"	"AirQCntrl.SwiOn"	"AirQCntrl.SwiOn"	"AirQCntrl.SwiOn"	"AirQCntrl.SwiOn"	
"0x2300 'Pred\AirQCntrl.SwiOn'"	"0x1102"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2300 'Pred\AirQCntrl.Low'"	"0x1100"	"Low"	"Low"	"Low"	"Low"	"Low"	"Low"	"Low"	"Low"	
"0x2300 'Pred\AirQCntrl.Low'"	"0x010D"	"AirQCntrl.Low"	"AirQCntrl.Low"	"AirQCntrl.Low"	"AirQCntrl.Low"	"AirQCntrl.Low"	"AirQCntrl.Low"	"AirQCntrl.Low"	"AirQCntrl.Low"	
"0x2300 'Pred\AirQCntrl.Low'"	"0x1102"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2300 'Pred\AirQCntrl.High'"	"0x1100"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	
"0x2300 'Pred\AirQCntrl.High'"	"0x010D"	"AirQCntrl.High"	"AirQCntrl.High"	"AirQCntrl.High"	"AirQCntrl.High"	"AirQCntrl.High"	"AirQCntrl.High"	"AirQCntrl.High"	"AirQCntrl.High"	
"0x2300 'Pred\AirQCntrl.High'"	"0x1102"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2309 '0x031D\SpectCT'"	"0x1100"	"SpectCT"	"SpectCT"	"SpectCT"	"SpectCT"	"SpectCT"	"SpectCT"	"SpectCT"	"SpectCT"	
"0x2309 '0x031D\SpectCT'"	"0x010D"	"SpectCT"	"SpectCT"	"SpectCT"	"SpectCT"	"SpectCT"	"SpectCT"	"SpectCT"	"SpectCT"	
"0x2308 'SpectCT\SpectCT.dP'"	"0x1100"	"dP"	"dP"	"dP"	"dP"	"dP"	"dP"	"dP"	"dP"	
"0x2308 'SpectCT\SpectCT.dP'"	"0x010D"	"SpectCT.dP"	"SpectCT.dP"	"SpectCT.dP"	"SpectCT.dP"	"SpectCT.dP"	"SpectCT.dP"	"SpectCT.dP"	"SpectCT.dP"	
"0x2304 'SpectCT\SpectCT.dP.RefIO'"	"0x1100"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	
"0x2304 'SpectCT\SpectCT.dP.RefIO'"	"0x010D"	"SpectCT.dP.RefIO"	"SpectCT.dP.RefIO"	"SpectCT.dP.RefIO"	"SpectCT.dP.RefIO"	"SpectCT.dP.RefIO"	"SpectCT.dP.RefIO"	"SpectCT.dP.RefIO"	"SpectCT.dP.RefIO"	
"0x2203 'SpectCT\SpectCT.dP.Val'"	"0x1100"	"Val"	"Val"	"Val"	"Val"	"Val"	"Val"	"Val"	"Val"	
"0x2203 'SpectCT\SpectCT.dP.Val'"	"0x010D"	"SpectCT.dP.Val"	"SpectCT.dP.Val"	"SpectCT.dP.Val"	"SpectCT.dP.Val"	"SpectCT.dP.Val"	"SpectCT.dP.Val"	"SpectCT.dP.Val"	"SpectCT.dP.Val"	
"0x2203 'SpectCT\SpectCT.dP.Val'"	"0x1102"	"Pa"	"Pa"	"Pa"	"Pa"	"Pa"	"Pa"	"Pa"	"Pa"	
"0x2203 'SpectCT\SpectCT.dP.Val'"	"0x1214"	"Pa"	"Pa"	"Pa"	"Pa"	"Pa"	"Pa"	"Pa"	"Pa"	
"0x2300 'SpectCT\SpectCT.SpdP'"	"0x1100"	"SpdP"	"SpdP"	"SpdP"	"SpdP"	"SpdP"	"SpdP"	"SpdP"	"SpdP"	
"0x2300 'SpectCT\SpectCT.SpdP'"	"0x010D"	"SpectCT.SpdP"	"SpectCT.SpdP"	"SpectCT.SpdP"	"SpectCT.SpdP"	"SpectCT.SpdP"	"SpectCT.SpdP"	"SpectCT.SpdP"	"SpectCT.SpdP"	
"0x2300 'SpectCT\SpectCT.SpdP'"	"0x1102"	"Pa"	"Pa"	"Pa"	"Pa"	"Pa"	"Pa"	"Pa"	"Pa"	
"0x2308 'SpectCT\SpectCT.dPCtl'"	"0x1100"	"dPCtl"	"dPCtl"	"dPCtl"	"dPCtl"	"dPCtl"	"dPCtl"	"dPCtl"	"dPCtl"	
"0x2308 'SpectCT\SpectCT.dPCtl'"	"0x010D"	"SpectCT.dPCtl"	"SpectCT.dPCtl"	"SpectCT.dPCtl"	"SpectCT.dPCtl"	"SpectCT.dPCtl"	"SpectCT.dPCtl"	"SpectCT.dPCtl"	"SpectCT.dPCtl"	
"0x2202 'SpectCT\SpectCT.dPCtl.AggrMod'"	"0x1100"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	"AggrMod"	
"0x2202 'SpectCT\SpectCT.dPCtl.AggrMod'"	"0x010D"	"SpectCT.dPCtl.AggrMod"	"SpectCT.dPCtl.AggrMod"	"SpectCT.dPCtl.AggrMod"	"SpectCT.dPCtl.AggrMod"	"SpectCT.dPCtl.AggrMod"	"SpectCT.dPCtl.AggrMod"	"SpectCT.dPCtl.AggrMod"	"SpectCT.dPCtl.AggrMod"	
"0x2202 'SpectCT\SpectCT.dPCtl.AggrMod'"	"0x1101"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	"Auto*Off*On*Dmd*Loop*Low*High"	
"0x2300 'SpectCT\SpectCT.dPCtl.SwiOn'"	"0x1100"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	"SwiOn"	
"0x2300 'SpectCT\SpectCT.dPCtl.SwiOn'"	"0x010D"	"SpectCT.dPCtl.SwiOn"	"SpectCT.dPCtl.SwiOn"	"SpectCT.dPCtl.SwiOn"	"SpectCT.dPCtl.SwiOn"	"SpectCT.dPCtl.SwiOn"	"SpectCT.dPCtl.SwiOn"	"SpectCT.dPCtl.SwiOn"	"SpectCT.dPCtl.SwiOn"	
"0x2300 'SpectCT\SpectCT.dPCtl.SwiOn'"	"0x1102"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2300 'SpectCT\SpectCT.dPCtl.Low'"	"0x1100"	"Low"	"Low"	"Low"	"Low"	"Low"	"Low"	"Low"	"Low"	
"0x2300 'SpectCT\SpectCT.dPCtl.Low'"	"0x010D"	"SpectCT.dPCtl.Low"	"SpectCT.dPCtl.Low"	"SpectCT.dPCtl.Low"	"SpectCT.dPCtl.Low"	"SpectCT.dPCtl.Low"	"SpectCT.dPCtl.Low"	"SpectCT.dPCtl.Low"	"SpectCT.dPCtl.Low"	
"0x2300 'SpectCT\SpectCT.dPCtl.Low'"	"0x1102"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2300 'SpectCT\SpectCT.dPCtl.High'"	"0x1100"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	
"0x2300 'SpectCT\SpectCT.dPCtl.High'"	"0x010D"	"SpectCT.dPCtl.High"	"SpectCT.dPCtl.High"	"SpectCT.dPCtl.High"	"SpectCT.dPCtl.High"	"SpectCT.dPCtl.High"	"SpectCT.dPCtl.High"	"SpectCT.dPCtl.High"	"SpectCT.dPCtl.High"	
"0x2300 'SpectCT\SpectCT.dPCtl.High'"	"0x1102"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2308 'SpectCT\SpectCT.DmpSup'"	"0x1100"	"DmpSup"	"DmpSup"	"DmpSup"	"DmpSup"	"DmpSup"	"DmpSup"	"DmpSup"	"DmpSup"	
"0x2308 'SpectCT\SpectCT.DmpSup'"	"0x010D"	"SpectCT.DmpSup"	"SpectCT.DmpSup"	"SpectCT.DmpSup"	"SpectCT.DmpSup"	"SpectCT.DmpSup"	"SpectCT.DmpSup"	"SpectCT.DmpSup"	"SpectCT.DmpSup"	
"0x2304 'SpectCT\SpectCT.DmpSup.RefIO'"	"0x1100"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	
"0x2304 'SpectCT\SpectCT.DmpSup.RefIO'"	"0x010D"	"SpectCT.DmpSup.RefIO"	"SpectCT.DmpSup.RefIO"	"SpectCT.DmpSup.RefIO"	"SpectCT.DmpSup.RefIO"	"SpectCT.DmpSup.RefIO"	"SpectCT.DmpSup.RefIO"	"SpectCT.DmpSup.RefIO"	"SpectCT.DmpSup.RefIO"	
"0x2206 'SpectCT\SpectCT.DmpSup.Cmd'"	"0x1100"	"Cmd"	"Cmd"	"Cmd"	"Cmd"	"Cmd"	"Cmd"	"Cmd"	"Cmd"	
"0x2206 'SpectCT\SpectCT.DmpSup.Cmd'"	"0x010D"	"SpectCT.DmpSup.Cmd"	"SpectCT.DmpSup.Cmd"	"SpectCT.DmpSup.Cmd"	"SpectCT.DmpSup.Cmd"	"SpectCT.DmpSup.Cmd"	"SpectCT.DmpSup.Cmd"	"SpectCT.DmpSup.Cmd"	"SpectCT.DmpSup.Cmd"	
"0x2206 'SpectCT\SpectCT.DmpSup.Cmd'"	"0x1102"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2206 'SpectCT\SpectCT.DmpSup.Cmd'"	"0x1214"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2310 'SpectCT\SpectCT.DmpSup.Pos'"	"0x1100"	"Pos"	"Pos"	"Pos"	"Pos"	"Pos"	"Pos"	"Pos"	"Pos"	
"0x2310 'SpectCT\SpectCT.DmpSup.Pos'"	"0x010D"	"SpectCT.DmpSup.Pos"	"SpectCT.DmpSup.Pos"	"SpectCT.DmpSup.Pos"	"SpectCT.DmpSup.Pos"	"SpectCT.DmpSup.Pos"	"SpectCT.DmpSup.Pos"	"SpectCT.DmpSup.Pos"	"SpectCT.DmpSup.Pos"	
"0x2310 'SpectCT\SpectCT.DmpSup.Pos'"	"0x1101"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	
"0x2308 'SpectCT\SpectCT.DmpExt'"	"0x1100"	"DmpExt"	"DmpExt"	"DmpExt"	"DmpExt"	"DmpExt"	"DmpExt"	"DmpExt"	"DmpExt"	
"0x2308 'SpectCT\SpectCT.DmpExt'"	"0x010D"	"SpectCT.DmpExt"	"SpectCT.DmpExt"	"SpectCT.DmpExt"	"SpectCT.DmpExt"	"SpectCT.DmpExt"	"SpectCT.DmpExt"	"SpectCT.DmpExt"	"SpectCT.DmpExt"	
"0x2304 'SpectCT\SpectCT.DmpExt.RefIO'"	"0x1100"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	"RefIO"	
"0x2304 'SpectCT\SpectCT.DmpExt.RefIO'"	"0x010D"	"SpectCT.DmpExt.RefIO"	"SpectCT.DmpExt.RefIO"	"SpectCT.DmpExt.RefIO"	"SpectCT.DmpExt.RefIO"	"SpectCT.DmpExt.RefIO"	"SpectCT.DmpExt.RefIO"	"SpectCT.DmpExt.RefIO"	"SpectCT.DmpExt.RefIO"	
"0x2206 'SpectCT\SpectCT.DmpExt.Cmd'"	"0x1100"	"Cmd"	"Cmd"	"Cmd"	"Cmd"	"Cmd"	"Cmd"	"Cmd"	"Cmd"	
"0x2206 'SpectCT\SpectCT.DmpExt.Cmd'"	"0x010D"	"SpectCT.DmpExt.Cmd"	"SpectCT.DmpExt.Cmd"	"SpectCT.DmpExt.Cmd"	"SpectCT.DmpExt.Cmd"	"SpectCT.DmpExt.Cmd"	"SpectCT.DmpExt.Cmd"	"SpectCT.DmpExt.Cmd"	"SpectCT.DmpExt.Cmd"	
"0x2206 'SpectCT\SpectCT.DmpExt.Cmd'"	"0x1102"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2206 'SpectCT\SpectCT.DmpExt.Cmd'"	"0x1214"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	"%"	
"0x2310 'SpectCT\SpectCT.DmpExt.Pos'"	"0x1100"	"Pos"	"Pos"	"Pos"	"Pos"	"Pos"	"Pos"	"Pos"	"Pos"	
"0x2310 'SpectCT\SpectCT.DmpExt.Pos'"	"0x010D"	"SpectCT.DmpExt.Pos"	"SpectCT.DmpExt.Pos"	"SpectCT.DmpExt.Pos"	"SpectCT.DmpExt.Pos"	"SpectCT.DmpExt.Pos"	"SpectCT.DmpExt.Pos"	"SpectCT.DmpExt.Pos"	"SpectCT.DmpExt.Pos"	
"0x2310 'SpectCT\SpectCT.DmpExt.Pos'"	"0x1101"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	"Idle*Pos+*Pos-*Sync+*Sync-"	
"0x2308 'SpectCT\SpectCT.TR'"	"0x1100"	"TR"	"TR"	"TR"	"TR"	"TR"	"TR"	"TR"	"TR"	
"0x2308 'SpectCT\SpectCT.TR'"	"0x010D"	"SpectCT.TR"	"SpectCT.TR"	"SpectCT.TR"	"SpectCT.TR"	"SpectCT.TR"	"SpectCT.TR"	"SpectCT.TR"	"SpectCT.TR"	
"0x2300 'SpectCT\SpectCT.TR.SpTiCom'"	"0x1100"	"SpTiCom"	"SpTiCom"	"SpTiCom"	"SpTiCom"	"SpTiCom"	"SpTiCom"	"SpTiCom"	"SpTiCom"	
"0x2300 'SpectCT\SpectCT.TR.SpTiCom'"	"0x010D"	"SpectCT.TR.SpTiCom"	"SpectCT.TR.SpTiCom"	"SpectCT.TR.SpTiCom"	"SpectCT.TR.SpTiCom"	"SpectCT.TR.SpTiCom"	"SpectCT.TR.SpTiCom"	"SpectCT.TR.SpTiCom"	"SpectCT.TR.SpTiCom"	
"0x2300 'SpectCT\SpectCT.TR.SpTiCom'"	"0x1102"	"s"	"s"	"s"	"s"	"s"	"s"	"s"	"s"	
"0x2203 'SpectCT\SpectCT.TR.Val'"	"0x1100"	"Val"	"Val"	"Val"	"Val"	"Val"	"Val"	"Val"	"Val"	
